id,SentimentScore,SentimentMagnitude
987095c9c,0.3,1.7
e388a963d,0.2,1.7
284be445a,0.2,0.8
79c15bb50,0.2,0.2
c6cdbebfa,0.9,0.9
316f30229,0.0,1.4
a120cae65,0.1,0.3
9d8e58a2e,0.4,5.8
26cd1c2ee,0.3,4.1
2566ab3a5,-0.7,0.7
3bf71f7b1,0.4,0.4
8e6e57951,0.6,2.0
5776e3791,0.0,0.0
4d76c16ab,0.0,0.0
5f9cf8892,0.3,1.2
536475bf3,0.4,5.0
3998bcfec,0.1,1.1
ee71508dc,0.2,3.2
f2755d8bf,0.4,2.5
55c563104,0.3,0.7
6c9e1c82f,0.2,1.7
f1ceeda99,0.1,3.4
a6e902691,0.2,2.3
790e639ed,0.2,1.1
0cb5ad250,0.1,3.7
199277f1a,0.1,4.7
f0fde0412,0.1,0.1
22adf3b63,0.3,1.6
d35a6449f,0.2,5.8
b65f00ae4,0.1,2.2
2c7a874ee,0.5,3.5
9e2a19b16,0.3,1.3
eea5bf906,0.8,3.4
d69a1f2a1,0.3,1.8
e1ecc1b26,0.2,2.5
f95680d84,0.2,2.0
bc22c806a,0.7,0.7
7e6385ded,0.1,1.9
a8e79c8c4,0.5,2.3
b2b52ccf2,0.4,2.6
9f07e684f,0.0,1.8
cd5a7effb,0.3,1.0
f7f9eacc9,0.4,4.8
d3077e6b1,0.2,3.5
c0edff1e1,0.0,1.7
9dfcbe364,0.3,0.6
b8715f663,0.6,1.2
cc8518f88,0.3,6.9
3625dd7cf,0.3,2.6
ff43926c3,0.8,7.4
aefff4a06,0.5,3.4
bb675d874,0.2,1.5
e2fbb0332,0.3,2.1
b3faddf18,0.9,1.8
1b4224c51,0.3,4.2
251f4dd60,0.3,3.2
dfcd19237,0.3,0.3
8a615bfca,0.2,2.4
4fbe0c2e5,0.3,0.7
cea6df421,-0.1,1.6
9ed224982,0.1,2.4
89d80665a,0.4,4.8
04a5f717a,0.2,0.7
5ce77d859,0.1,0.6
21a1b528f,0.2,1.0
ffe7f0b70,0.3,4.0
a04a67a2e,0.4,1.2
4c1ac19c2,0.6,0.6
8daa38a67,0.9,1.8
da5d1c5ba,0.1,9.0
092418816,0.0,0.2
29170247f,0.1,4.2
ce6afb606,0.1,3.3
70337537c,0.5,1.1
1ae4a77ba,0.1,0.3
a878a916e,0.4,9.8
1cfc647dc,0.2,2.2
388bb6170,0.2,2.4
623138a05,0.4,1.3
9f0f70e44,0.0,0.1
6f14bc8cd,0.3,0.7
e3b39a9f5,0.3,1.1
518384a79,0.4,0.4
2f7563006,0.5,3.6
6480e3454,0.3,2.6
050277142,0.5,0.5
dbfb1869f,0.9,0.9
adb33dd61,0.9,0.9
3a64a5704,0.2,12.2
310f053bd,0.9,1.8
791254d12,0.5,1.0
f2f984796,0.3,3.2
bc9c5a76d,-0.3,3.5
80c134db8,0.3,2.9
43fe381b3,0.4,3.2
43ad546c7,0.7,4.4
b7e7c5c9b,0.7,0.7
fefb3826e,0.2,2.3
a486e2ab6,0.0,1.9
9614a6b17,0.0,0.8
06ed12b93,0.0,4.1
cc2881a97,0.3,7.2
761523328,0.7,1.5
dfff88c90,0.9,0.9
9514ed3eb,0.0,0.7
69d95bc54,0.2,0.2
3c778df64,0.7,0.7
1cc20af0a,0.0,2.1
1f7bf1b32,0.0,0.0
7d1030b42,0.2,3.5
0fa6ba30b,0.5,1.7
24dfcc985,0.2,1.0
eb5dc081c,0.9,0.9
b26f1c630,0.2,2.3
ac809f1ba,0.4,7.1
e3fb26abc,0.8,2.6
1be1868fd,0.5,4.2
22ae95c51,0.4,1.2
d3d47c67d,0.7,0.7
65e601b18,0.7,0.7
f5bcc82f8,0.3,3.9
1de8444a7,0.1,7.1
128293a4d,0.1,2.0
9f07e2b51,0.3,0.9
092e6a628,0.5,0.5
e4253889f,0.3,3.3
d7a772967,0.2,0.5
200a0df49,0.1,0.1
2ca3f6d92,0.1,1.8
cca88204d,0.7,2.8
084e59fdc,0.3,2.1
2619f003d,0.2,2.5
c60a12958,0.3,2.3
b9e27a268,0.3,4.1
d3c79cf76,0.1,1.3
0f4291ce6,0.9,0.9
aca422e60,0.7,0.7
55ccb364d,0.3,3.5
4a4d8cadb,0.2,5.8
4f34d790b,0.9,0.9
1cdf69df6,0.0,1.2
86f7b4013,0.5,2.1
8cb067b2f,0.0,1.8
58ee93558,0.0,2.0
7942a5180,0.9,0.9
c69af3423,0.2,2.6
4d7111b92,-0.8,0.8
da697d5ba,0.6,0.6
d7f1381ba,0.6,2.0
ff5e30380,0.5,1.0
c4feb7269,0.4,2.2
ec7775c4f,0.1,3.8
2107c9788,0.2,2.0
7fa04723a,-0.1,0.7
5a358b56f,0.2,0.4
0b04b1c7a,-0.3,0.3
c7b3c09d4,0.1,2.0
c390140c3,0.5,3.5
f29aeba4e,0.1,3.4
d99012d9f,0.8,1.6
3a93093cc,0.3,1.0
083787e4a,0.3,2.7
14398288b,0.0,7.2
abf38029d,0.0,0.4
232aee73d,0.4,1.3
c484dec95,0.2,3.1
dbd4f79ef,0.2,6.9
fa253c6e7,0.1,4.1
618bb4def,0.0,1.0
d9b4b1930,0.4,0.8
9c8459c74,0.5,1.0
f5f1ea56c,0.6,7.9
0f27a7baa,0.2,0.8
9e27976e9,0.0,0.4
2e3c8edaf,0.2,0.5
5ca36463c,0.1,1.3
57f2482cc,0.8,0.8
703c9a23b,0.8,1.7
ea4fe7ae2,0.4,8.2
08dfce1e7,0.7,1.4
90e582b0c,0.6,3.8
c3a52fbbe,0.5,3.5
5b8610245,0.3,7.6
00f63c6fc,0.4,1.2
30bfebc76,0.1,0.3
5fdd708f3,0.0,2.4
00709d75b,0.2,1.8
23e49bd2e,0.4,3.3
ff50c6171,0.2,2.1
06db81e31,0.3,1.1
f069c7c28,0.2,4.4
ff065ec7b,0.3,1.9
c59fe4bcd,0.3,5.1
e16fc7feb,0.0,2.9
9da5c9d23,0.1,2.3
b1fb39ed5,0.7,0.7
67994352b,0.2,0.9
141a53bee,0.2,1.1
4f04b1556,0.9,0.9
d29d34cfe,0.3,5.6
a6171ee98,0.0,0.3
c00b7ba5d,0.5,7.0
ee15edbb0,0.9,0.9
2ce1c6a93,0.2,5.6
d6ad64584,0.2,1.5
6d55edd17,0.0,1.1
215345b52,0.4,4.1
58132cc85,0.2,2.9
53bb1d133,0.4,1.9
c1278fe60,0.0,0.4
707b0c535,0.4,6.5
61ba636f0,0.4,0.4
5fe2e44a2,0.3,0.3
4de32c463,-0.3,1.6
0c28877b7,0.0,0.5
eee978cc3,0.0,0.0
546cf9e37,0.0,0.1
90204109f,0.0,4.6
9c1cbec2f,0.3,5.5
be4c2e0d5,0.1,0.1
b9f90bdfe,0.1,4.2
51d3a70bf,0.1,6.6
adc7713b1,0.7,2.2
1123cd69d,0.3,0.3
104c799db,0.1,0.5
fdd191ba0,0.4,1.0
544c16564,0.0,2.3
b551658f4,0.9,0.9
f7eb5dd36,0.8,0.8
81d97fa9f,0.3,1.2
e83e05a06,0.2,0.7
b165fe8b1,0.0,3.1
0ede86b28,0.6,1.2
4a9d058f6,0.1,2.6
eab44dad9,0.4,2.2
91add3784,0.1,0.6
cd7bea671,0.6,1.2
3c0c76a42,0.3,0.3
a427984f4,0.7,2.2
fbcea110f,0.1,0.3
ff832cb7e,0.3,3.7
38cf8b2f5,0.4,5.9
166092e21,0.1,0.1
92e74870e,0.0,0.6
c8d22c965,0.8,0.8
8f42303f4,0.9,0.9
c67d871e3,-0.1,4.8
6df28d790,-0.8,0.8
f594a2e18,0.4,5.6
d6e52b75b,0.1,7.2
1bf24d8be,0.2,3.4
3aa4a07dc,0.0,0.0
a7676842c,0.2,4.9
7542076e8,0.4,4.0
4771e1226,0.3,1.1
850b0f686,0.3,1.1
afa694eb4,0.0,0.2
c573a0ce7,0.1,4.6
0b501f1d8,0.5,1.1
b94ddd6a9,0.4,2.5
979e3f8f7,0.3,2.8
c96423707,0.8,0.8
7b1211e80,0.0,0.6
bcfd80e17,0.2,2.7
a4b96c3f3,0.5,4.7
2b1638a20,0.9,0.9
b0a8a88a0,0.3,1.8
24be8e826,0.2,2.0
2b95747f3,0.0,3.5
e4f9be28d,0.5,1.9
b76a6d7fa,0.1,1.6
fb89569d8,0.1,1.6
cb33000d9,0.0,1.7
776f7e340,0.7,0.7
48769873a,0.3,2.0
a554dbeca,0.8,2.6
ca587cb42,0.0,4.1
fed43b600,0.6,1.8
8f7433061,0.0,0.3
796382bf4,0.0,1.8
269d8414a,0.0,2.4
b3b26191c,0.3,4.7
85f63b533,0.1,0.1
a8f735068,0.1,0.1
d5e351a09,0.0,2.9
920a30b27,0.1,1.5
7188b5e8c,0.8,0.8
c0ca6dd73,0.0,0.0
b0d64a249,0.4,1.6
963520a2c,0.1,0.1
fb4078a22,0.1,3.7
bcf8ec029,0.0,2.5
489d05a55,0.3,6.6
e0cbab08b,0.4,1.3
f3c42e04b,0.2,2.3
6d11e6213,0.8,0.8
13264f4f4,0.2,2.2
08048fee2,0.2,3.1
86ce90970,0.3,3.3
cf8e988f5,0.3,3.8
0f544b558,0.0,4.6
be16b20d6,0.1,4.2
97916de84,-0.1,0.8
74a9b9a9e,0.1,0.1
3f169c299,0.3,1.4
32f617eda,0.4,2.7
89a41673f,0.2,2.2
91e8e97b1,0.1,3.3
1dbcdd322,0.1,2.2
c740abfe1,0.2,2.4
e66ee4be8,0.2,0.9
ac59f3533,0.8,0.8
2e6fc0342,-0.5,0.5
7c4b2e0c0,0.2,6.0
0a536633a,0.8,0.8
fcae5bea5,0.4,1.9
6154a6716,0.5,2.2
9907dde11,0.0,0.3
edf0ff7e4,0.1,1.4
b1d1e399c,0.2,1.3
5071e525c,0.2,3.9
488a81168,0.1,0.3
4e9a13862,0.4,4.0
d3975e1bd,0.0,3.4
eb102e06d,0.0,0.4
a7a44933c,0.6,2.8
4f35cb8e6,0.6,0.6
7d3448f9e,0.4,2.1
b2dbd92b1,0.0,2.7
d277ab24d,0.8,0.8
91f0cb0a9,0.3,2.2
6a546bfb7,0.0,0.0
47cda4c03,0.6,2.4
2380da455,0.7,1.4
694653d6a,0.4,2.4
3a7b85800,0.1,1.2
46c44f7bc,0.0,1.5
25ffa1850,0.0,3.2
aef2fa931,0.4,2.8
2dc54e9fd,0.0,1.6
ada57411b,0.3,1.3
6c6a5b5ac,0.8,0.8
cb256c605,0.4,0.4
9aee8fe5a,0.5,3.3
fc948a166,0.0,1.1
72a7cb335,-0.2,0.8
b6450abed,0.3,2.4
03f65bdd3,0.3,0.3
30eb0f9e6,0.0,0.4
4e797dcdd,0.0,1.0
0497f7012,0.5,1.7
1cbe873e7,-0.2,1.8
a8d14470d,-0.1,1.1
9e4e77074,0.1,2.9
74f15e0fd,0.5,1.0
844dfd2b4,0.3,1.3
ab10e0e8c,0.0,0.3
d899c9ef7,0.5,1.7
7aa682539,0.4,0.8
ae6db87d4,-0.1,0.3
ecf521843,0.2,3.3
ae58f28bc,0.4,1.8
3facf6055,-0.4,0.4
ef14eb18e,-0.1,0.6
c7a324d3d,0.1,5.1
1b752d78e,0.6,2.5
0af142ee3,0.2,0.6
48f20f515,0.7,0.7
05e3bc1ae,0.3,10.5
f557e9262,0.1,2.0
f0d254628,0.4,5.9
98673487c,0.3,2.4
426132585,0.2,3.9
b5757bc3f,0.3,3.9
c67b1fa40,0.6,1.3
d1dd377ae,0.1,1.1
c0503dd75,0.1,3.1
bc4b95345,0.1,1.3
dcd75bfdb,0.2,4.7
5c3d3fb3d,0.3,1.1
3ce643dc5,0.9,0.9
6c17339fe,0.2,2.9
d452218f1,0.4,0.4
4d73d97fd,0.5,2.8
2e1853b79,-0.4,0.8
6a48f776b,0.4,2.2
27c5bfcf1,0.2,2.7
fe7bad7d4,0.3,1.5
bb61d1c46,0.5,3.7
c93191313,0.8,0.8
4525391a7,0.6,4.4
c6f877dda,0.4,0.4
7b8ea11de,0.1,1.0
6f1a516f4,0.6,0.6
d02861aca,0.4,5.1
204ca9f14,0.5,0.5
a6ce0ccf2,0.2,1.9
de34278bc,0.1,3.1
78c3c7f21,0.4,2.5
ea3de2587,0.3,1.3
c91873618,0.3,1.3
508df8433,0.1,0.1
c05a85bbb,0.4,10.7
16a71f0de,0.2,4.3
32ac38a9f,0.0,11.5
e30182214,0.4,2.6
d6691251b,0.4,1.4
ea7fc7f4f,-0.1,3.0
ef0fde5be,0.5,0.5
d6f0972d4,0.1,3.4
07c284733,0.8,0.8
c86c76857,0.9,1.8
532cac389,0.4,3.1
210b8d077,0.0,1.8
b85cdc8a5,0.8,2.4
ca11826f9,0.1,0.1
14831f659,-0.4,0.4
205dd56e1,0.1,1.8
de2d4f372,0.4,0.8
81a176a02,0.2,1.4
75f7beaf2,-0.1,2.9
daf1a8d08,-0.2,0.2
c54ab239f,-0.1,0.5
e995f65fc,0.3,4.0
c8c71e90a,0.7,3.0
954243934,0.5,1.7
0a0862717,0.3,0.6
9e25c09b2,0.3,2.3
585a705fc,0.1,0.1
983879402,0.2,1.3
1633b105b,0.2,2.5
a0bdb767f,-0.3,0.9
eea72fce5,0.4,1.0
1f64d3191,0.2,1.3
01b3356f5,0.1,0.4
4b7262ad7,0.4,2.8
f393a9d26,0.9,0.9
ec83e77f0,0.0,0.2
fc5f63812,0.0,1.8
6709f43e8,0.3,4.8
93ae9be69,0.0,0.0
e1d1b893a,0.5,3.6
96477b249,0.0,1.8
0008c5398,0.7,2.8
b56e6500a,0.9,0.9
08d198666,-0.5,0.5
403aa5c4b,0.4,1.4
89bdd90b8,0.3,2.8
bbfc8a037,0.2,5.3
eb9b9400e,-0.2,0.5
53c344d06,0.0,0.5
fe3d33ae1,0.8,0.8
1099a5406,0.4,1.6
9edf8fff1,0.3,4.2
a25a5ad9e,0.2,4.2
8a3c86cde,0.6,2.4
e4b1b7afe,-0.6,0.6
793e89809,0.3,1.4
4f3e35156,0.9,0.9
0306e85dd,0.8,0.8
574e7393b,0.3,1.3
871a00e21,0.2,0.4
d2fae31e8,0.0,4.4
955e7c5cf,0.2,4.0
f5e706014,0.2,3.7
61ac3c78c,0.9,0.9
215b68785,0.2,3.9
3913a43f9,0.3,2.9
df5f12e58,0.1,3.7
ff05d4438,0.6,1.8
a30ec0916,0.3,1.2
f15cd5cd9,0.2,0.2
dd7732e86,0.2,0.2
82a108c64,0.9,0.9
b421d0d48,0.3,3.9
ae19ab91d,0.1,1.4
df0a5e6c5,0.4,4.4
d946f7a55,0.0,0.4
47fb86cbd,0.1,0.3
e2f5253f7,-0.1,2.3
f6510f0c2,0.0,0.1
102c931d8,0.3,0.8
08e8e74c3,0.5,2.0
8b0310013,0.0,0.0
ac35bae60,-0.2,0.2
0f506dd65,0.7,0.7
355756bdc,0.6,2.6
e02b6a2d4,0.0,0.6
12ba67e43,0.4,2.4
9ba39bba6,0.0,0.0
807ba246d,0.5,1.0
a3dfe1991,0.0,0.1
4f9b31590,0.5,4.5
8d6f10684,0.1,2.6
01231c438,0.3,2.6
d2cd71ec2,0.0,0.0
015da0878,0.1,0.3
c71d630d8,0.2,2.9
6aee1d8da,0.4,0.9
036af6df3,0.1,7.7
9d466bbca,0.4,2.5
1a1283447,0.3,6.8
e7ab271b1,0.1,5.5
f252006a7,0.7,1.4
fa45ffcb8,0.9,0.9
c1a3e3aa1,0.2,1.9
6f72c46b5,0.4,1.3
eac9c6b7a,0.3,3.6
d440e9ebf,0.0,1.8
1991b0817,0.0,2.3
69c9ba4b3,-0.2,0.2
249540f2d,0.0,5.1
bb9ef04d1,0.5,1.5
8a464e436,0.7,3.8
a906ff5f5,0.2,8.2
6aaf058b6,0.3,20.5
30f92e1ab,0.4,0.4
b8aa48ca7,0.4,1.7
94fa9ff25,0.0,2.2
0b3deeb66,0.1,0.1
22bc76cf6,0.0,0.0
e0b36580b,-0.1,0.3
35fdb89c9,0.4,2.9
39818f12c,0.2,2.1
e4424b719,0.1,2.7
d81a46211,0.3,1.1
f77a6e11c,0.0,1.0
77653ab79,0.1,0.2
7f3f14a72,0.1,0.1
f3c8fda0f,0.4,2.1
6003cc8cf,0.0,1.4
4cef5b961,0.9,1.8
f2212e16c,0.2,0.2
0a98163c8,0.8,0.8
fee0b4da6,0.1,2.3
de2460808,0.2,1.6
78599649f,-0.2,0.7
b00d0fe1c,0.3,5.0
7bda94ad0,0.3,8.4
382e4bddd,0.3,0.3
71cb2e2d0,0.1,4.0
86c35033b,0.2,0.2
b497fb8eb,0.1,3.3
8a9bdc274,0.7,2.9
88cc4d5af,0.8,1.7
5287fead8,0.0,3.0
ab8a8e5c9,0.2,0.6
c6d7271e8,0.1,2.3
9c26f0fed,0.3,3.6
324266c95,0.1,2.7
81efac010,0.3,1.8
f1775b51b,0.3,1.3
e19ee42ce,0.4,1.3
36e7f8d83,0.2,0.5
a2ae5fa7d,0.7,1.4
4d3526802,0.2,1.4
cae004390,0.0,2.8
bfa9377c9,-0.1,0.1
aba512b8f,0.5,2.7
c5756030f,-0.3,0.3
d596aea32,0.3,3.7
c220fd5cc,0.8,1.7
f7d93d4e8,0.1,0.1
92d2ebdff,0.9,1.8
dd074b8ba,0.6,2.5
1a6729b6f,0.9,0.9
bc8bbffa4,0.7,1.4
c64c9e2d4,-0.2,0.2
c40052aba,0.1,3.5
591909a93,0.9,0.9
0133b0214,0.2,1.8
c39c602a7,0.2,3.9
39afc4a19,0.1,0.3
bff5e06f5,0.5,1.0
32ad56035,0.3,2.4
685010499,0.1,0.4
474294e01,0.1,2.1
8a030b8f0,0.8,0.8
c2816bdff,0.3,2.7
3fa277b19,0.4,1.4
8a811328d,0.4,1.5
95183dc31,0.1,2.1
c4718084c,0.8,0.8
a61776aba,0.0,2.4
88db34068,0.4,2.9
bf5700a80,0.6,1.9
6cb63297c,0.3,1.6
fe3950458,0.1,0.9
2de05ee7d,0.3,1.0
c02ce1bc0,-0.2,1.0
e8d0eedf7,0.7,3.6
325d0e364,0.1,2.4
bd006f963,0.0,2.6
306c74aa9,0.4,3.0
6097a5c1d,0.3,0.8
57b35b749,0.6,0.6
e3f51f5e0,0.3,3.1
eb8baed62,-0.1,3.4
eb21c0250,0.1,1.1
a345b4406,0.1,0.1
4d999ee22,-0.2,0.7
b7d2d752f,0.2,1.5
c1653516e,0.0,0.0
93ef02488,0.3,1.6
2256216b1,0.0,0.5
45bec4a13,0.2,2.2
094ba0325,0.3,2.4
6e50b52c9,0.0,0.0
cdb855a69,0.0,3.9
7131cab79,-0.2,1.7
dffc44afc,0.2,0.9
a68361fdb,0.6,1.3
d3b017517,-0.1,1.3
5c7d61133,0.6,1.9
8dfc9cc69,0.3,7.1
b9da26f0f,0.2,0.8
198357b7e,0.0,1.0
7000a4f76,0.2,0.2
52e555a3a,0.3,2.4
4546c89b3,0.0,1.7
5b72e14bf,0.1,0.8
bf5c5cded,0.1,2.9
83ea92fcc,0.9,0.9
e9e9c9efe,0.0,2.3
ca76729c9,-0.1,2.7
3050bd8df,0.3,1.6
596aedb84,0.9,0.9
e63a7dd84,0.5,3.9
523912c83,0.1,1.9
ace8a42bd,0.4,4.2
407af6f7d,0.1,1.8
262c8cc14,0.0,1.7
b567ca662,0.9,0.9
5c9d562ac,0.0,1.8
5242038c7,0.1,0.8
07e427e0c,0.3,1.4
d815333bb,0.2,1.5
8910f2f5e,0.4,1.0
e46fa829b,0.2,0.5
5aced80cd,0.2,4.3
4331ce278,0.2,1.4
2edd45e56,0.1,1.7
806bcf604,0.0,0.1
eea15297e,-0.3,0.3
559afad4f,0.4,2.8
20f05426f,0.0,1.9
d0b98e001,0.2,1.2
043d8c534,0.3,1.3
a86f09670,0.3,4.0
efc55563a,0.2,2.1
621a16b0c,0.2,4.8
528563012,0.4,1.3
74f4cfdf6,0.4,2.7
ed6684f3a,-0.2,1.0
9012ebabb,0.6,1.3
ec28e0aad,0.9,0.9
f212d0cdc,0.1,4.7
36f7fbe5a,0.2,0.2
c8c8ce5d4,0.1,3.0
0f311b358,0.2,4.7
4a66f74ff,0.0,0.9
a05674125,0.0,0.0
f2be40d43,0.3,6.9
9a9707c98,0.8,1.6
12ceeda09,0.3,0.3
a4e4b1640,0.8,1.6
89fd79488,0.1,0.6
1b1a68a60,0.0,1.0
cca4ba626,0.3,1.3
9c1b4bb55,0.3,2.6
3c3b9b731,0.9,0.9
b5486d844,0.2,3.7
ef7555da8,0.0,1.3
2931d3eac,0.3,1.6
fc7706b56,0.9,0.9
b7cb6e33e,0.0,0.0
33a51709e,0.1,1.1
794c57f72,0.2,5.3
c81a8045f,0.8,0.8
e89b91d44,0.0,1.7
056cc22d2,0.9,0.9
d277a0abd,0.2,1.2
db8a8df8a,0.5,2.1
14dcf6ec8,0.6,2.4
4a0a6f8a7,0.0,0.0
4f4f3cd98,0.6,2.0
d1531602c,0.2,0.2
ba6ea2d18,0.4,1.6
0ae84d311,0.3,2.4
5b11611ff,0.1,2.2
8a45e38c9,0.0,0.2
c924a03e8,0.2,2.9
749afb385,0.3,2.0
e4fb514b2,0.6,1.8
8b85a3893,0.7,1.4
ac6adc2e4,0.0,0.0
84e146ba6,0.0,0.0
dd9bf8c28,0.4,2.5
04b073592,0.2,0.8
3a9f1c036,0.4,2.5
bf90589d1,0.0,0.0
6e61a7b46,0.2,0.2
3089a5bd8,0.1,3.3
cbf6b6e42,0.1,1.1
eb79f1cfa,0.2,1.3
072ae6d9e,0.2,2.2
fc8c8d169,0.1,7.0
cba2fb07e,0.8,0.8
21b90ff68,0.3,6.7
12e711074,0.1,2.0
3b4a987ba,0.2,8.7
74e316be1,0.3,1.2
54b0c0564,-0.1,0.1
1eeb50e8f,0.7,0.7
5ce285f99,-0.2,0.2
cc25fb529,0.4,0.9
c0270a5f1,0.1,0.5
0090eb457,0.1,1.2
059baa037,0.1,0.3
b67261194,0.5,2.1
011350faf,0.3,0.7
87520e2c9,-0.5,0.5
418a25e6b,0.0,2.9
d0c1d6b64,0.1,0.2
fcfae453e,0.2,1.8
86550c5dc,0.7,1.4
9fb186834,0.1,4.2
f7a7fc91f,0.0,0.1
8991aff61,0.7,2.1
ec39cb917,0.1,0.7
cbf3467d9,0.3,1.7
082838f84,0.0,2.6
99a9c9a23,0.8,1.6
d45e400b8,0.0,0.9
e8f6ede8c,0.3,0.7
5842f1ff5,0.9,0.9
ff867121e,0.9,0.9
5d792dd24,0.1,1.3
07ee26c3c,-0.1,1.4
70fb603fd,0.4,0.4
72e995e27,0.2,4.3
b8bf2c090,0.1,5.0
106e252d9,0.6,3.8
181f3796e,0.6,2.0
e5164d828,0.4,1.6
bdb5b7ecb,0.2,0.2
2f3bed708,0.2,1.7
dc99804de,0.5,1.6
0e9a2fed4,0.4,1.1
19470706b,0.2,1.8
af8fdab18,0.5,0.5
bbe1d6739,0.4,1.3
ab2e61df2,0.2,0.2
72d753384,0.0,0.3
76c3b16af,0.6,1.3
e27adf529,0.2,2.1
45c718348,0.5,0.5
d1f80f7d1,0.0,0.9
225d332dc,0.9,0.9
705117847,0.5,1.7
f972a14d5,0.3,2.6
689e4e3bf,0.8,1.6
290c3cd9e,0.6,1.3
14084c784,0.9,0.9
b210e38f0,0.3,3.3
75a803430,-0.2,1.1
f5dc70d35,0.1,0.1
b3170958f,0.0,2.7
9fe3f6afa,0.0,2.6
35149528a,0.2,4.9
3b939b40c,0.7,0.7
36b20cfb5,0.2,0.2
0e6c32c9f,0.0,2.8
8f1105e2a,0.3,1.1
fe3e235e0,0.3,2.0
22594186e,0.5,3.0
a7f58a6e4,0.5,2.1
0adfa8a60,-0.5,0.5
95696f11b,0.1,3.2
a6f768f75,0.4,3.7
b8acbc614,-0.3,0.3
5c1f1a317,0.0,0.8
77d395a82,0.5,1.0
4c631dbf7,0.4,4.5
61003963a,0.3,0.3
d3e488484,0.5,1.0
21db2af7c,0.2,0.7
610ece7bd,0.7,1.5
0caa3437b,0.9,0.9
1efbef49e,0.0,2.8
2ba9dfe93,0.3,1.3
cd1e7ec9d,0.6,2.0
8f0468771,0.0,1.4
9304f9f8b,0.8,2.5
1fe400328,0.0,1.7
d080818c3,0.2,1.1
1aaa74b35,0.0,0.1
80af6d9df,0.2,4.7
3c29e8689,0.8,2.5
b5f846518,0.0,0.0
530aac28c,0.4,10.4
29ac4357e,-0.2,2.7
ff7d25ffb,0.3,3.4
422059173,0.2,3.1
45ea16ef8,0.0,2.2
9a0db11a9,0.0,1.0
37438ea50,0.0,0.2
605ca1a51,0.1,1.8
895d8c870,0.3,2.7
fef340804,0.0,0.0
d58c146d6,0.7,0.7
5b729ae6c,0.2,1.1
e38f07d89,0.2,4.3
b0084b888,0.6,2.0
6434d0273,0.4,5.1
6333963fe,0.4,5.6
c3c27d97c,0.3,1.3
77035285f,0.2,0.2
f0133d72c,0.4,0.9
192303603,0.2,1.1
d4ce7a1ed,0.2,1.9
86c7b7486,0.2,2.4
1c59513dd,-0.9,0.9
ce971a506,0.2,2.5
316756c4e,0.0,0.0
5cc86be4e,-0.4,0.8
d8df310c9,0.8,1.7
107d56dc4,0.1,1.3
400e57095,0.5,3.2
faa62a75b,0.8,0.8
ee0e059cb,0.0,0.2
e90137a54,0.7,0.7
49c5dbda7,0.3,2.3
7ed568ab9,0.0,0.7
7eb0b42b1,0.1,1.5
17c4b0394,0.5,0.5
474bccd75,0.8,1.6
f56c9eb67,0.9,2.7
a978a37e7,0.2,5.5
4d1ea2aea,0.8,1.6
5df70cb5a,0.2,3.1
c7c99d389,0.8,0.8
9abb10f2f,0.4,2.7
bab19cc57,0.3,0.7
76c276834,0.2,1.5
57184a406,0.4,3.4
f928a7e7f,0.6,1.8
b3a19b9dd,0.0,0.1
802290aa5,0.1,1.4
225f72952,0.1,0.1
cc195b43d,0.7,0.7
8e1111452,-0.1,1.2
59ad17125,0.0,3.8
4470adc62,0.3,0.7
fe0a74b2b,0.2,2.2
6b0da38ae,0.1,3.3
0f258665b,0.5,1.6
fd39fef15,0.1,2.3
5bd405bac,0.3,1.5
b88f141d5,0.0,1.4
75ca78a5a,0.1,0.1
6b91edb8b,0.4,1.7
f7a37173d,0.8,0.8
290cdc8ee,0.0,2.6
ec496eb44,0.1,2.4
5f235ec16,0.8,0.8
db635ae93,0.9,0.9
bb5917ca8,0.2,1.0
0bd394ec8,-0.2,0.2
9bcd62ef1,0.0,1.3
0459c7bb7,0.3,1.1
4bcc7910d,0.2,1.1
b77b75f2d,0.4,1.6
ce344f70e,0.2,0.5
7d4fceffc,0.4,0.4
417c109aa,0.1,2.2
8d4cc2bf9,0.0,2.4
1b932e373,0.9,0.9
4f58a37d5,0.0,8.2
a6e2258f0,0.6,3.0
ad9ad0883,0.6,1.2
28bafb2ee,0.0,0.2
abd7dcf2c,0.0,1.0
c0fe34d97,0.1,0.1
1ab364834,0.0,0.0
694cc5569,0.1,3.4
a79983c71,0.5,4.2
fe9307848,0.9,0.9
711bebb99,0.4,0.9
c56432da8,0.5,0.5
24bbd04ce,0.4,5.0
9ec161c16,0.0,1.7
6348b55cb,0.1,0.1
54b6c1d72,0.5,7.1
b9e604ca1,0.4,1.4
82ab0ebbd,0.1,0.1
de993d8ad,0.5,1.1
2d19917cb,0.4,3.7
bc681e945,0.1,1.9
bdcd82280,0.5,2.3
032aefa61,0.0,1.6
c16df543f,0.3,1.0
ae946bb63,0.2,3.5
915c4ba66,0.9,0.9
194acc3f9,-0.3,1.4
aaf7d5da8,0.1,4.5
37d0748c2,0.2,1.7
e61aceb9e,0.3,2.5
dd62a2e7f,-0.1,1.6
934546487,0.0,4.9
94fc65b67,0.4,3.8
c0d97f130,0.5,1.6
5afe2ebbc,0.0,1.0
bd2084cc9,0.5,5.3
41a6a7467,0.4,1.5
7a7277559,0.1,6.9
7e681c7eb,0.0,0.0
8773f250c,0.1,2.3
7e1a6a1f0,0.1,0.9
